ID Заказа,Дата покупки,Дата доставки,Тип доставки,ID Клиента,Имя Клиента,Сегмент,Страна,Город,Штат,Почтовый код,Регион,Сумма,Кол-во,Скидка,Прибыль
CA-2018-108000,1/12/2018,1/16/2018,Standard Class,LS-16945,Linda Southworth,Corporate,United States,San Francisco,California,94110,West,"9,78",1,0,"4,89"
CA-2016-146465,11/20/2016,11/24/2016,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,94122,West,"24,192",9,"0,2","7,56"
CA-2017-159639,11/27/2017,12/2/2017,Standard Class,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,7090,East,"31,56",3,0,"10,4148"
US-2018-153948,11/6/2018,11/6/2018,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,"190,05",17,0,"83,9592"
US-2017-113985,12/2/2017,12/7/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,"203,108",11,"0,4","75,6516"
CA-2017-155383,12/17/2017,12/22/2017,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98115,West,"46,53",3,0,"13,0284"
CA-2015-120432,8/24/2015,8/26/2015,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Owensboro,Kentucky,42301,South,"25,5",3,0,"6,63"
US-2016-126977,9/17/2016,9/23/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,"7678,228",40,"0,5","543,2819"
CA-2017-130288,11/26/2017,11/30/2017,Second Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,10011,East,"313,176",2,"0,4","-120,0508"
CA-2018-146458,11/19/2018,11/22/2018,Second Class,RB-19435,Richard Bierner,Consumer,United States,Springfield,Virginia,22153,South,"22,96",7,0,"6,6584"
CA-2018-150420,6/3/2018,6/8/2018,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,98226,West,"1099,5",10,0,"362,835"
US-2015-118997,4/8/2015,4/12/2015,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601,South,"1215,92",8,0,"316,1392"
CA-2015-114314,10/11/2015,10/15/2015,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,"16,23",5,0,"7,3605"
US-2018-169551,7/7/2018,7/9/2018,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,"1344,838",16,"1,7","-62,2895"
CA-2017-103107,7/4/2017,7/4/2017,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,"274,856",11,"0,4","37,5995"
CA-2018-122077,5/19/2018,5/25/2018,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Plano,Texas,75023,Central,"109,208",5,"0,4","13,8944"
CA-2018-112431,10/12/2018,10/14/2018,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,"441,72",14,0,"132,3396"
CA-2017-151092,8/6/2017,8/13/2017,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Los Angeles,California,90032,West,"211,168",4,"0,2","18,4772"
CA-2015-104178,8/25/2015,8/29/2015,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,"176,14",14,0,"58,698"
CA-2016-115924,9/14/2016,9/18/2016,Second Class,BE-11455,Brad Eason,Home Office,United States,Des Moines,Iowa,50315,Central,"25,9",5,0,"12,691"
CA-2018-161046,3/5/2018,3/5/2018,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,"839,25",15,0,"336,785"
US-2018-141698,4/15/2018,4/21/2018,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Houston,Texas,77041,Central,"20,736",4,"0,2","7,2576"
US-2015-105151,3/30/2015,3/31/2015,First Class,SG-20890,Susan Gilcrest,Corporate,United States,New York City,New York,10009,East,"10,5",5,0,"2,94"
CA-2015-155796,11/11/2015,11/15/2015,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,"545,928",6,"0,7","-242,7512"
CA-2017-127138,3/12/2017,3/15/2017,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,"1632,362",17,"0,2","139,0491"
CA-2018-150602,2/9/2018,2/14/2018,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90045,West,"21,12",4,0,"6,5472"
CA-2015-140732,11/11/2015,11/13/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,"707,628",15,"0,2","115,3796"
CA-2018-119011,8/20/2018,8/25/2018,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,"351,66",12,"0,2","79,3908"
CA-2017-166912,1/15/2017,1/17/2017,First Class,BE-11335,Bill Eplett,Home Office,United States,New York City,New York,10009,East,"81,98",2,0,"40,1702"
CA-2015-141726,7/20/2015,7/22/2015,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,"176,494",10,"0,2","78,7312"
CA-2018-115105,2/6/2018,2/11/2018,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10024,East,"240,784",1,"0,2","30,098"
CA-2016-143980,12/25/2016,12/29/2016,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10011,East,"414,96",2,0,"124,488"
CA-2017-135636,10/8/2017,10/13/2017,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Charlotte,North Carolina,28205,South,"387,72",5,"0,2","-67,851"
CA-2018-102155,7/13/2018,7/17/2018,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212,Central,"373,94",4,0,"99,9364"
CA-2018-116953,4/24/2018,4/25/2018,First Class,SV-20935,Susan Vittorini,Consumer,United States,Mesa,Arizona,85204,West,552,10,"0,2","34,5"
CA-2015-117765,9/7/2015,9/13/2015,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,"643,78",11,0,"178,271"
CA-2017-114895,11/21/2017,11/28/2017,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10035,East,"12,96",2,0,"6,3504"
CA-2018-112984,9/16/2018,9/18/2018,Second Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19143,East,"20,544",6,"0,2","6,42"
CA-2017-163776,7/19/2017,7/25/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,"1110,5",24,0,"363,4222"
US-2018-163300,9/15/2018,9/21/2018,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,"2911,784",17,"0,6","895,6085"
CA-2017-162187,12/11/2017,12/11/2017,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,"1252,636",19,"1,3","-263,5685"
US-2015-112991,12/10/2015,12/14/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,"455,632",11,"0,2","58,6966"
CA-2015-124079,12/13/2015,12/17/2015,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,"93,174",5,"0,9","3,5253"
US-2018-146878,9/21/2018,9/27/2018,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,"12,294",1,"0,7","-8,6058"
CA-2018-107244,9/7/2018,9/11/2018,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004,West,"19,76",4,0,"8,2992"
CA-2016-100657,11/2/2016,11/7/2016,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180,East,"109,764",2,"0,1","8,5372"
CA-2018-129581,12/11/2018,12/18/2018,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740,East,"128,85",3,0,"3,8655"
CA-2018-129028,4/1/2018,4/3/2018,First Class,GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501,South,"127,95",3,0,"21,7515"
CA-2016-135580,12/30/2016,1/3/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,"3251,34",18,"0,4","490,6038"
CA-2017-159016,3/10/2017,3/11/2017,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,"4173,812",13,"0,2","371,0568"
CA-2015-102652,4/6/2015,4/12/2015,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,"199,99",13,0,"64,5077"
CA-2015-152422,10/5/2015,10/10/2015,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229,East,"91,92",5,"0,2","11,49"
US-2017-156692,8/13/2017,8/13/2017,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,"89,32",4,0,"19,7976"
CA-2015-130869,11/17/2015,11/21/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,Central,"7,08",3,"0,2","2,478"
US-2018-128832,4/24/2018,4/27/2018,First Class,LS-16945,Linda Southworth,Corporate,United States,Providence,Rhode Island,2908,East,"69,98",2,0,"4,8986"
CA-2018-139717,8/24/2018,8/26/2018,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,"656,64",10,"0,4","68,3856"
CA-2018-136007,2/23/2018,3/2/2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,"80,36",10,"0,2","25,522"
CA-2017-157364,11/19/2017,11/21/2017,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,28540,South,"18,48",2,"0,2","6,006"
US-2017-112970,11/14/2017,11/15/2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,"9,84",3,0,"2,8536"
US-2018-152492,7/6/2018,7/6/2018,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,Florida,33142,South,"239,24",1,"0,2","23,924"
CA-2017-101168,12/25/2017,1/1/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,3060,East,"21,12",4,0,"6,5472"
CA-2018-104010,4/23/2018,4/25/2018,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,10011,East,"54,9",5,0,"15,372"
CA-2016-130253,12/14/2016,12/18/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036,West,"15,24",3,0,"5,1816"
US-2016-155369,4/19/2016,4/25/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,"329,96",6,"1,6","-564,9804"
CA-2017-131205,9/4/2017,9/8/2017,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,"291,74",16,0,"79,0364"
CA-2018-122364,9/24/2018,9/29/2018,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,"1365,48",6,"0,4","252,378"
CA-2017-117912,2/4/2017,2/8/2017,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635,West,"14,368",2,"0,2","3,9512"
CA-2018-145702,5/19/2018,5/24/2018,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,"342,24",10,"0,4","-25,2552"
CA-2016-113215,9/3/2016,9/8/2016,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705,West,"238,152",3,"0,2","89,307"
CA-2017-154662,6/9/2017,6/16/2017,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,Central,"692,94",3,0,"173,235"
CA-2016-105571,11/7/2016,11/11/2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,"1361,631",14,"1,4","-1044,4553"
CA-2017-152765,6/15/2017,6/18/2017,First Class,LS-17245,Lynn Smith,Consumer,United States,Houston,Texas,77036,Central,"173,488",7,"0,2","54,215"
CA-2016-153878,4/25/2016,4/30/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,"330,15",10,0,"92,442"
CA-2017-124016,9/23/2017,9/26/2017,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,"52,153",14,"1,1","1,973"
CA-2017-113551,8/18/2017,8/20/2017,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,"85,908",9,1,"26,9798"
CA-2015-107524,3/2/2015,3/8/2015,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,"47,76",7,0,"22,8112"
CA-2015-138072,12/30/2015,1/3/2016,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Philadelphia,Pennsylvania,19120,East,"27,968",2,"0,2","6,992"
CA-2016-134201,4/10/2016,4/16/2016,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609,East,"156,71",7,0,"44,3655"
CA-2016-111780,12/25/2016,12/30/2016,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,"1230,5",11,"0,2","239,2395"
CA-2016-119942,4/5/2016,4/7/2016,First Class,TT-21070,Ted Trevino,Consumer,United States,Philadelphia,Pennsylvania,19120,East,"23,904",6,"0,2","7,7688"
CA-2016-151547,1/17/2016,1/23/2016,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Bartlett,Tennessee,38134,South,"88,96",8,"0,2","10,008"
CA-2018-166695,5/20/2018,5/24/2018,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,"868,452",10,"0,4","-55,2156"
CA-2018-167542,8/13/2018,8/20/2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,"17,544",3,"0,2","5,9211"
CA-2016-120901,12/31/2016,1/4/2017,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,"162,064",6,"0,6","-27,4784"
CA-2018-121398,12/25/2018,12/29/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,"424,172",5,"0,2","54,53"
CA-2017-151561,9/1/2017,9/7/2017,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,"744,15",14,0,"301,425"
CA-2018-154676,8/5/2018,8/8/2018,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Houston,Texas,77070,Central,"151,056",9,"0,2","7,5528"
US-2015-165589,2/18/2015,2/18/2015,Same Day,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,Central,"25,16",5,"0,6","-11,322"
US-2017-132577,11/22/2017,11/27/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095,Central,"60,44",24,"2,2","-13,6322"
CA-2016-114048,12/14/2016,12/18/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,92627,West,"29,22",3,0,"12,8568"
CA-2016-137281,6/13/2016,6/17/2016,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Roswell,Georgia,30076,South,"6,48",1,0,"3,1104"
US-2018-162068,12/28/2018,12/31/2018,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Loveland,Colorado,80538,West,"1,188",2,"0,7","-0,99"
CA-2018-100111,9/20/2018,9/26/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,"7359,918",52,"0,6","1571,7964"
US-2018-132381,8/22/2018,8/24/2018,First Class,Dp-13240,Dean percer,Home Office,United States,Philadelphia,Pennsylvania,19143,East,"314,532",2,"0,4","-83,8752"
CA-2016-147011,6/18/2016,6/22/2016,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Miami,Florida,33178,South,"13,632",4,"0,2","3,5784"
CA-2015-120852,12/20/2015,12/25/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,"84,872",7,1,"-57,7316"
CA-2017-150007,9/11/2017,9/16/2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,60653,Central,"7,908",5,1,"-1,1436"
CA-2017-124590,11/12/2017,11/16/2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,"3588,096",26,"1,3","4,5654"
CA-2017-133802,3/14/2017,3/20/2017,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Redwood City,California,94061,West,"41,904",6,"0,2","14,1426"
US-2017-113677,11/13/2017,11/19/2017,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011,East,"2294,9",7,0,"599,662"
CA-2018-143378,9/19/2018,9/25/2018,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,"697,612",16,"1,3","-41,105"
CA-2018-152660,12/4/2018,12/9/2018,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60610,Central,"61,568",2,"0,2","4,6176"
CA-2016-142139,8/31/2016,9/5/2016,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Bedford,Texas,76021,Central,"20,96",4,"0,2","6,812"
CA-2018-145772,6/3/2018,6/7/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,90036,West,"60,622",8,"0,2","15,1559"
CA-2017-124100,3/31/2017,4/6/2017,Standard Class,EH-13990,Erica Hackney,Consumer,United States,New York City,New York,10009,East,"327,996",6,"0,1","54,666"
US-2015-158400,10/25/2015,10/28/2015,First Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94109,West,"49,408",4,"0,2","18,528"
CA-2018-162033,3/26/2018,4/2/2018,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,23464,South,"57,01",5,0,"22,0835"
CA-2015-163447,12/27/2015,12/31/2015,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,New York City,New York,10011,East,"767,214",14,"0,1","161,9674"
CA-2018-145737,9/15/2018,9/20/2018,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Lebanon,Tennessee,37087,South,"163,96",5,"0,2","59,4355"
CA-2017-148096,8/16/2017,8/19/2017,First Class,AO-10810,Anthony O'Donnell,Corporate,United States,Los Angeles,California,90045,West,"161,28",2,"0,2","12,096"
CA-2017-146766,11/4/2017,11/4/2017,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,California,91911,West,"192,8",4,0,"55,912"
CA-2016-105613,10/18/2016,10/22/2016,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Mcallen,Texas,78501,Central,"100,86",9,1,"-183,1062"
US-2017-142251,10/31/2017,11/4/2017,Second Class,FO-14305,Frank Olsen,Consumer,United States,Hollywood,Florida,33021,South,"32,064",6,"0,2","11,2224"
CA-2015-131247,3/30/2015,4/4/2015,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,San Francisco,California,94110,West,"205,666",2,"0,15","-12,098"
US-2016-113593,4/18/2016,4/20/2016,First Class,NC-18415,Nathan Cano,Consumer,United States,Santa Maria,California,93454,West,"115,44",3,0,"30,0144"
CA-2018-121083,7/9/2018,7/15/2018,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,6040,East,"847,46",17,0,"262,1854"
CA-2018-151190,6/27/2018,7/1/2018,Standard Class,GT-14710,Greg Tran,Consumer,United States,Omaha,Nebraska,68104,Central,"20,07",3,0,"9,2322"
CA-2015-133543,12/22/2015,12/26/2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,San Jose,California,95123,West,"11,76",4,0,"3,1752"
CA-2018-105130,11/21/2018,11/25/2018,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,94122,West,"52,496",6,"0,2","17,942"
CA-2017-161928,6/27/2017,6/29/2017,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,"201,584",2,"0,2","12,599"
CA-2018-101322,12/28/2018,12/31/2018,First Class,JG-15310,Jason Gross,Corporate,United States,Long Beach,California,90805,West,"340,704",6,"0,2","-34,0704"
US-2017-106600,4/8/2017,4/11/2017,First Class,RM-19375,Raymond Messe,Consumer,United States,Columbus,Georgia,31907,South,"354,9",5,0,"88,725"
CA-2015-111871,3/18/2015,3/21/2015,Second Class,EK-13795,Eileen Kiefer,Home Office,United States,San Francisco,California,94110,West,"1198,33",10,"0,15","70,49"
CA-2018-139437,7/3/2018,7/8/2018,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90004,West,"87,92",4,0,"0,8792"
CA-2018-151484,4/20/2018,4/23/2018,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120,East,"478,416",9,"0,8","58,9811"
CA-2017-104150,8/3/2017,8/5/2017,Second Class,AG-10330,Alex Grayson,Consumer,United States,Tulsa,Oklahoma,74133,Central,"248,82",15,0,"61,743"
CA-2017-161025,12/3/2017,12/9/2017,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,California,90049,West,"772,68",4,0,"108,1752"
